customer_id,birth_year,education_level,marital_status,annual_income,num_children,num_teenagers,registration_date,days_since_last_purchase,spend_wines,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,deals_purchases,web_purchases,catalog_purchases,store_purchases,monthly_web_visits,has_complaint,target
716,1976,Bachelor,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0
717,1975,Doctorate,Partner,61905.0,0,1,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0
718,1977,Master,Married,27889.0,1,0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0
719,1952,Bachelor,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0
720,1948,Master,Widowed,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,1
721,1974,Bachelor,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0
722,1953,Bachelor,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0
723,1958,Master,Partner,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0
724,1979,Bachelor,Partner,75507.0,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0
725,1954,Bachelor,Partner,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0
726,1970,Bachelor,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0
727,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0
728,1964,Bachelor,Divorced,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0
729,1969,Bachelor,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0
730,1986,High School,Single,14906.0,0,0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0
731,1976,Associate,Partner,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0
732,1981,Bachelor,Partner,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,1,0
733,1957,Bachelor,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,1
734,1984,Bachelor,Partner,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,1
735,1963,Doctorate,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0
736,1967,Bachelor,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0
737,1989,Associate,Partner,10404.0,1,0,2014-04-05,52,2,2,11,10,6,12,2,1,0,4,5,0,0
738,1959,Bachelor,Partner,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0
739,1979,Bachelor,Divorced,68274.0,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0
740,1979,Doctorate,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0
741,1955,Bachelor,Partner,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,1
742,1968,Bachelor,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,1
743,1982,Bachelor,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0
744,1952,Bachelor,Partner,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0
745,1988,Bachelor,Single,27938.0,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0
746,1989,Bachelor,Married,75433.0,1,0,2014-05-04,28,800,0,297,0,34,57,2,2,5,10,6,0,0
747,1953,Bachelor,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0
748,1967,Doctorate,Married,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4,0,0
749,1965,Bachelor,Partner,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0
750,1959,Bachelor,Married,87195.0,0,0,2014-08-05,35,217,76,690,50,26,38,1,3,11,5,1,0,1
751,1975,Bachelor,Married,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0
752,1977,Bachelor,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,0
753,1988,High School,Partner,13724.0,1,0,2012-08-31,43,2,7,5,2,15,27,1,2,0,2,9,0,0
754,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0
755,1979,Associate,Partner,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0
756,1979,High School,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0
757,1977,Master,Married,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0
758,1959,Bachelor,Partner,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1
759,1966,Bachelor,Partner,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0
760,1956,Bachelor,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0
761,1955,Associate,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0
762,1978,Bachelor,Partner,75437.0,0,0,2013-09-11,25,795,0,545,95,58,0,1,8,4,10,6,0,0
763,1950,Bachelor,Partner,27203.0,1,1,2012-06-08,92,13,2,21,4,0,24,2,1,1,2,8,0,0
764,1983,Master,Single,89616.0,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,0,1
765,1964,Master,Married,79143.0,0,0,2012-11-08,2,650,37,780,27,167,32,1,6,9,13,3,0,0
766,1950,Doctorate,Married,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0
767,1961,Bachelor,Divorced,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0
768,1969,Doctorate,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0
769,1986,Bachelor,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,0,0
770,1978,Associate,Partner,63855.0,0,0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0
771,1975,Bachelor,Partner,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0
772,1974,Doctorate,Partner,79632.0,0,0,2014-08-04,42,471,0,510,99,21,12,1,6,4,9,2,0,0
773,1973,Bachelor,Partner,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0
774,1989,Bachelor,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0
775,1968,Bachelor,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,0,0
776,1958,Bachelor,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0
777,1955,Doctorate,Partner,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,0,0
778,1969,Doctorate,Partner,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0
779,1974,Bachelor,Married,72099.0,0,0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0
780,1984,Master,Single,18890.0,0,0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,0,1
781,1986,Associate,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0
782,1978,Bachelor,Married,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0
783,1964,Master,Single,63972.0,0,1,2012-02-12,93,928,63,254,0,12,12,4,5,4,10,4,0,0
784,1978,Doctorate,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0
785,1976,Bachelor,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,0,0
786,1973,Doctorate,Married,54222.0,0,1,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3,0,0
787,1956,Bachelor,Partner,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0
788,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,0,0
789,1986,Doctorate,Partner,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0
790,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0
791,1951,Bachelor,Single,60689.0,0,1,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0
792,1948,Bachelor,Partner,70666.0,0,0,2013-06-12,29,398,40,367,119,122,30,1,7,4,4,4,0,0
793,1965,Bachelor,Partner,83003.0,0,0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,1
794,1971,Doctorate,Married,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0
795,1991,Associate,Partner,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0
796,1953,Bachelor,Partner,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0
797,1957,Bachelor,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0
798,1984,Bachelor,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0
799,1963,Bachelor,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0
800,1959,Bachelor,Partner,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0
801,1959,Bachelor,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0
802,1958,Doctorate,Single,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6,0,0
803,1955,Master,Married,52750.0,0,1,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0
804,1954,Bachelor,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0
805,1982,Doctorate,Married,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0
806,1971,Doctorate,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,1
807,1970,Bachelor,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,1
808,1973,Bachelor,Married,33471.0,1,0,2012-12-10,47,43,2,27,0,9,12,3,3,0,4,7,0,0
809,1968,Doctorate,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0
810,1954,Bachelor,Partner,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0
811,1965,Doctorate,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0
812,1967,Associate,Partner,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0
813,1971,Master,Married,34109.0,0,1,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,0
814,1969,Doctorate,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,0
815,1992,High School,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0
816,1945,Doctorate,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0
817,1964,Associate,Married,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0
818,1951,Bachelor,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0
819,1955,Bachelor,Partner,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,1
820,1948,Doctorate,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0
821,1975,Associate,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0
822,1979,Bachelor,Married,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5,0,0
823,1973,Doctorate,Partner,57906.0,0,1,2013-11-06,29,243,11,119,10,3,15,3,4,2,8,4,0,0
824,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0
825,1969,Doctorate,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0
826,1976,Doctorate,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,0,1
827,1966,Bachelor,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0
828,1955,Master,Single,36927.0,1,1,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0
829,1985,Doctorate,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0
830,1974,Bachelor,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0
831,1966,Doctorate,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0
832,1951,Bachelor,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0
833,1991,Doctorate,Single,68126.0,0,0,2012-10-11,40,1332,17,311,23,51,86,1,7,4,5,9,0,1
834,1985,Bachelor,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0
835,1979,Bachelor,Partner,90300.0,0,0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0
836,1971,Bachelor,Married,,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0
837,1983,Associate,Married,32146.0,1,0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,0
838,1977,Bachelor,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0
839,1962,Doctorate,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,0,1
840,1960,Associate,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0
841,1955,Bachelor,Married,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0
842,1971,Bachelor,Married,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0
843,1976,Bachelor,Divorced,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0
844,1974,Doctorate,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,0,0
845,1989,Bachelor,Single,46107.0,1,0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0
846,1981,Bachelor,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0
847,1986,Bachelor,Partner,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,1
848,1985,Bachelor,Married,70951.0,0,0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0
849,1950,Bachelor,Partner,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0
850,1971,Doctorate,Single,42767.0,2,0,2013-11-05,53,20,6,43,19,5,38,1,3,1,2,8,0,0
851,1981,Associate,Partner,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0
852,1984,Bachelor,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0
853,1979,Bachelor,Married,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,1
854,1965,Doctorate,Partner,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0
855,1974,Master,Divorced,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,1
856,1963,Doctorate,Widowed,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,1
857,1958,Doctorate,Partner,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0
858,1976,Bachelor,Married,65991.0,0,1,2012-07-09,21,507,19,364,25,47,9,3,9,5,10,7,0,0
859,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1
860,1957,Doctorate,Married,,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0
861,1975,Doctorate,Married,60631.0,1,1,2013-05-04,88,565,6,65,0,6,19,5,9,2,8,7,0,0
862,1950,Doctorate,Widowed,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0
863,1988,Bachelor,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0
864,1969,Master,Partner,66476.0,0,1,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0
865,1970,Bachelor,Partner,40548.0,0,1,2012-10-10,31,110,0,5,2,0,3,2,2,1,4,5,0,0
866,1987,Master,Divorced,61787.0,0,0,2013-06-07,71,621,73,414,78,48,85,1,8,4,6,5,0,0
867,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0
868,1973,Bachelor,Widowed,42429.0,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0
869,1971,Bachelor,Single,72258.0,0,1,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0
870,1954,Bachelor,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0
871,1976,Bachelor,Married,17649.0,1,0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0
872,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0
873,1952,High School,Partner,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0
874,1969,Bachelor,Single,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0
875,1976,Doctorate,Partner,162397.0,1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0
876,1974,Associate,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,0
877,1978,Associate,Partner,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0
878,1966,Bachelor,Married,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0
879,1966,Doctorate,Partner,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0
880,1970,Doctorate,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0
881,1964,Bachelor,Partner,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,0
882,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0
883,1975,Bachelor,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0
884,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0
885,1954,Doctorate,Married,52869.0,1,1,2012-10-15,40,84,3,61,2,1,21,3,3,1,4,7,0,1
886,1966,Bachelor,Widowed,79946.0,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0
887,1968,Bachelor,Married,61314.0,0,1,2013-04-25,1,378,0,189,97,172,172,2,5,5,12,3,0,0
888,1976,Bachelor,Divorced,46310.0,1,0,2012-03-12,99,185,2,88,15,5,14,2,6,1,5,8,0,0
889,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0
890,1968,Bachelor,Partner,41728.0,1,0,2013-05-24,92,13,6,15,3,5,13,1,2,0,2,10,0,0
891,1952,Associate,Widowed,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0
892,1980,Bachelor,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0
893,1973,Bachelor,Widowed,42429.0,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0
894,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0
895,1961,Bachelor,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0
896,1949,Bachelor,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1
897,1961,Associate,Widowed,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0
898,1992,Associate,Married,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0
899,1951,Doctorate,Single,64950.0,0,1,2012-12-08,29,819,0,72,12,0,63,2,11,2,10,7,0,0
900,1965,Bachelor,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,0
901,1973,High School,Partner,27190.0,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,0,1
902,1973,Associate,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0
903,1946,Bachelor,Partner,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0
904,1968,Doctorate,Partner,40706.0,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0
905,1972,Bachelor,Married,74716.0,0,1,2013-12-09,92,133,27,421,13,195,71,2,7,3,5,4,0,0
906,1958,Associate,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0
907,1974,Bachelor,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0
908,1948,Bachelor,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0
909,1965,Doctorate,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0
910,1978,Bachelor,Single,30168.0,1,0,2013-07-03,51,154,20,66,0,12,27,7,6,1,4,9,0,0
911,1981,Bachelor,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0
912,1957,Doctorate,Divorced,54237.0,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0
913,1988,Bachelor,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0
914,1966,Bachelor,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0
915,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0
916,1972,Bachelor,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0
917,1971,Master,Partner,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0
918,1986,High School,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0
919,1962,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0
920,1985,Bachelor,Partner,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0
921,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0
922,1954,Master,Partner,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0
923,1962,Doctorate,Single,52597.0,0,1,2014-07-05,69,492,0,37,7,0,42,3,6,3,8,5,0,0
924,1976,Doctorate,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0
925,1960,Master,Divorced,39228.0,0,0,2013-10-05,1,7,1,6,0,3,3,1,0,0,3,4,0,0
926,1985,High School,Single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4,0,0
927,1972,Master,Married,35641.0,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,1
928,1983,Bachelor,Partner,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0
929,1948,Doctorate,Partner,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0
930,1972,Doctorate,Married,44325.0,0,1,2013-07-03,69,516,0,21,0,0,5,4,8,2,7,8,0,0
931,1954,Bachelor,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0
932,1974,Bachelor,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0
933,1966,High School,Partner,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0
934,1970,Bachelor,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0
935,1986,Bachelor,Married,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0
936,1961,Bachelor,Single,86429.0,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,1
937,1956,Bachelor,Widowed,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0
938,1982,Bachelor,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0
939,1968,Doctorate,Divorced,83664.0,1,1,2013-08-05,57,866,21,151,28,21,86,3,2,2,12,5,0,0
940,1952,Bachelor,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0
941,1954,Bachelor,Divorced,64587.0,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0
942,1963,Bachelor,Widowed,34213.0,1,1,2012-07-09,2,50,4,28,6,3,26,3,3,1,2,9,0,1
943,1947,Bachelor,Partner,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,1
944,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0
945,1963,Doctorate,Single,36736.0,1,1,2013-10-05,52,10,0,3,0,0,4,1,1,0,2,6,0,0
946,1966,Bachelor,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,0,0
947,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,1
948,1979,Bachelor,Partner,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0
949,1977,Associate,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0
950,1977,Bachelor,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,1
951,1978,High School,Single,26487.0,1,0,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5,0,0
952,1965,Associate,Partner,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0
953,1982,High School,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0
954,1965,Bachelor,Partner,75276.0,0,0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0
